college_no,college,major,enrollment,min,max,year,level,face_pro,student_type
1147,中国地质大学（北京）,地球物理学,1,597,597,2019,本科一批,重庆,理科
1147,中国地质大学（北京）,测绘工程,1,594,594,2019,本科一批,重庆,理科
1147,中国地质大学（北京）,勘查技术与工程,1,600,600,2019,本科一批,重庆,理科
1147,中国地质大学（北京）,海洋资源与环境,2,594,594,2019,本科一批,重庆,理科
1147,中国地质大学（北京）,软件工程,1,602,602,2019,本科一批,重庆,理科
1147,中国地质大学（北京）,材料科学与工程,2,595,597,2019,本科一批,重庆,理科
1147,中国地质大学（北京）,会计学,1,597,597,2019,本科一批,重庆,理科
1147,中国地质大学（北京）,资源勘查工程（能源）,1,595,595,2019,本科一批,重庆,理科
1147,中国地质大学（北京）,信息管理与信息系统,1,597,597,2019,本科一批,重庆,理科
1147,中国地质大学（北京）,土木工程,1,596,596,2019,本科一批,重庆,理科
1147,中国地质大学（北京）,测控技术与仪器,1,597,597,2019,本科一批,重庆,理科
1147,中国地质大学（北京）,地质学（地质地球物理复合）,1,596,596,2019,本科一批,重庆,理科
1147,中国地质大学（北京）,材料化学,2,594,603,2019,本科一批,重庆,理科
1147,中国地质大学（北京）,经济学,1,603,603,2019,本科一批,重庆,理科
1147,中国地质大学（北京）,地质学,1,601,601,2019,本科一批,重庆,理科
1147,中国地质大学（北京）,地质工程,2,595,596,2019,本科一批,重庆,理科
9714,中国地质大学（北京）（民族 班）,地质工程,1,589,589,2019,本科一批,重庆,理科
9714,中国地质大学（北京）（民族 班）,地质学,1,588,588,2019,本科一批,重庆,理科
9714,中国地质大学（北京）（民族 班）,材料科学与工程,1,588,588,2019,本科一批,重庆,理科
9714,中国地质大学（北京）（民族 班）,材料化学,1,586,586,2019,本科一批,重庆,理科
1151,首都经济贸易大学,公共管理类,3,594,596,2019,本科一批,重庆,理科
1151,首都经济贸易大学,工商管理类,2,599,605,2019,本科一批,重庆,理科
1151,首都经济贸易大学,贸易经济,2,602,604,2019,本科一批,重庆,理科
1151,首都经济贸易大学,会计学,2,603,604,2019,本科一批,重庆,理科
1151,首都经济贸易大学,会计学（注册会计师专门化）,2,609,617,2019,本科一批,重庆,理科
1151,首都经济贸易大学,投资学,2,596,600,2019,本科一批,重庆,理科
1152,北京工商大学,光电信息科学与工程,2,573,587,2019,本科一批,重庆,理科
1152,北京工商大学,应用化学,5,574,579,2019,本科一批,重庆,理科
1152,北京工商大学,机械类（机电工程类）,5,572,578,2019,本科一批,重庆,理科
1152,北京工商大学,电子信息类（自动化与电气工程类）,6,575,581,2019,本科一批,重庆,理科
1152,北京工商大学,计算机类（经济信息管理类）,5,580,608,2019,本科一批,重庆,理科
1152,北京工商大学,经济学类（经贸类）,5,582,591,2019,本科一批,重庆,理科
1152,北京工商大学,化学（轻化产品质量分析）,1,572,572,2019,本科一批,重庆,理科
1167,北京理工大学,工商管理类（中外合作办学）,5,634,643,2019,本科一批,重庆,理科
1186,北京工业大学,土木类,5,610,614,2019,本科一批,重庆,理科
1186,北京工业大学,信息安全（实验班）,3,611,613,2019,本科一批,重庆,理科
1186,北京工业大学,软件工程（实验班）,3,612,614,2019,本科一批,重庆,理科
1198,北京建筑大学,建筑学（实验班）,1,598,598,2019,本科一批,重庆,理科
1198,北京建筑大学,建筑学（城市设计方向）,1,594,594,2019,本科一批,重庆,理科
1198,北京建筑大学,城乡规划,1,591,591,2019,本科一批,重庆,理科
1198,北京建筑大学,设计学类,1,588,588,2019,本科一批,重庆,理科
9712,北京建筑大学,土木类（中外合作办学）（给排水）,2,551,568,2019,本科一批,重庆,理科
1201,南开大学,电子信息类,5,663,667,2019,本科一批,重庆,理科
1201,南开大学,生物科学类,3,659,665,2019,本科一批,重庆,理科
1201,南开大学,数学类,6,660,671,2019,本科一批,重庆,理科
1201,南开大学,金融学类,4,668,674,2019,本科一批,重庆,理科
1201,南开大学,旅游管理类,2,660,669,2019,本科一批,重庆,理科
1201,南开大学,材料类,3,663,666,2019,本科一批,重庆,理科
1201,南开大学,临床医学,3,660,670,2019,本科一批,重庆,理科
1201,南开大学,计算机类,3,665,667,2019,本科一批,重庆,理科
1201,南开大学,环境科学与工程类,3,661,665,2019,本科一批,重庆,理科
1201,南开大学,物理学类,3,660,664,2019,本科一批,重庆,理科
1201,南开大学,经济学类,3,664,669,2019,本科一批,重庆,理科
1201,南开大学,化学类,4,662,667,2019,本科一批,重庆,理科
1201,南开大学,公共管理类（含社会学、政治学、公共管 理及心理学）,1,659,659,2019,本科一批,重庆,理科
1201,南开大学,工商管理类（含工商、图档、管科、国会）,2,662,665,2019,本科一批,重庆,理科
1201,南开大学,药学,2,660,662,2019,本科一批,重庆,理科
1201,南开大学,软件工程,2,660,662,2019,本科一批,重庆,理科
1202,天津大学,工科试验班（机械、航空与能源动力）,5,651,654,2019,本科一批,重庆,理科
1202,天津大学,电气工程及其自动化,2,655,656,2019,本科一批,重庆,理科
1202,天津大学,工科试验班（建筑工程类）,3,650,652,2019,本科一批,重庆,理科
1202,天津大学,工科试验班（计算机、软件与网络安全 类）,4,652,656,2019,本科一批,重庆,理科
1202,天津大学,工科试验班（化工能源与生命医药类）,5,650,661,2019,本科一批,重庆,理科
1202,天津大学,通信工程,3,649,651,2019,本科一批,重庆,理科
1202,天津大学,工科试验班（精仪与光电信息类）,4,653,659,2019,本科一批,重庆,理科
1202,天津大学,经济管理试验班,10,649,655,2019,本科一批,重庆,理科
1202,天津大学,自动化,1,652,652,2019,本科一批,重庆,理科
1202,天津大学,理科试验班,6,649,650,2019,本科一批,重庆,理科
1202,天津大学,工科试验班（新材料与加工技术类）,3,650,652,2019,本科一批,重庆,理科
1202,天津大学,电子信息工程,2,652,652,2019,本科一批,重庆,理科
1202,天津大学,分子科学与工程（天南大合办）,2,654,656,2019,本科一批,重庆,理科
1202,天津大学,光电信息科学与工程（天南大合办）,1,658,658,2019,本科一批,重庆,理科
1202,天津大学,建筑学,3,666,675,2019,本科一批,重庆,理科
1202,天津大学,风景园林,1,649,649,2019,本科一批,重庆,理科
1202,天津大学,城乡规划,2,660,662,2019,本科一批,重庆,理科
1202,天津大学,智能医学工程,1,652,652,2019,本科一批,重庆,理科
1203,天津科技大学,化学工程与工艺,2,567,577,2019,本科一批,重庆,理科
1203,天津科技大学,电子信息类,2,574,583,2019,本科一批,重庆,理科
1203,天津科技大学,电气工程及其自动化,2,571,574,2019,本科一批,重庆,理科
1203,天津科技大学,机械类,4,568,570,2019,本科一批,重庆,理科
1203,天津科技大学,材料化学,1,576,576,2019,本科一批,重庆,理科
1203,天津科技大学,轻化工程,2,566,571,2019,本科一批,重庆,理科
1203,天津科技大学,软件工程,2,574,577,2019,本科一批,重庆,理科
1203,天津科技大学,物联网工程,1,572,572,2019,本科一批,重庆,理科
1203,天津科技大学,生物工程,1,568,568,2019,本科一批,重庆,理科
1203,天津科技大学,食品科学与工程,2,567,567,2019,本科一批,重庆,理科
1203,天津科技大学,环境科学与工程类,1,566,566,2019,本科一批,重庆,理科
1203,天津科技大学,信息与计算科学,1,570,570,2019,本科一批,重庆,理科
1203,天津科技大学,财务管理,1,576,576,2019,本科一批,重庆,理科
1203,天津科技大学,信息管理与信息系统,1,569,569,2019,本科一批,重庆,理科
1203,天津科技大学,金融学类,2,569,572,2019,本科一批,重庆,理科
1204,天津工业大学,纺织工程,6,565,587,2019,本科一批,重庆,理科
1204,天津工业大学,非织造材料与工程,2,569,571,2019,本科一批,重庆,理科
1204,天津工业大学,轻化工程,4,564,567,2019,本科一批,重庆,理科
1204,天津工业大学,材料科学与工程,2,571,580,2019,本科一批,重庆,理科
1204,天津工业大学,复合材料与工程,2,565,569,2019,本科一批,重庆,理科
1204,天津工业大学,化学工程与工艺,4,563,572,2019,本科一批,重庆,理科
1204,天津工业大学,应用化学,2,567,567,2019,本科一批,重庆,理科
1204,天津工业大学,机械工程,4,568,575,2019,本科一批,重庆,理科
1204,天津工业大学,机械电子工程,2,570,571,2019,本科一批,重庆,理科
1204,天津工业大学,机械设计制造及其自动化,2,575,576,2019,本科一批,重庆,理科
1204,天津工业大学,建筑环境与能源应用工程,3,565,568,2019,本科一批,重庆,理科
1204,天津工业大学,服装设计与工程,2,566,577,2019,本科一批,重庆,理科
1205,中国民航大学,工科试验班（中欧航空工程师）,1,643,643,2019,本科一批,重庆,理科
1205,中国民航大学,飞行器制造工程（飞机结构与系统）,11,580,588,2019,本科一批,重庆,理科
1205,中国民航大学,信息与计算科学,3,576,583,2019,本科一批,重庆,理科
1205,中国民航大学,材料物理（无损检测与表面工程）,2,569,579,2019,本科一批,重庆,理科
1205,中国民航大学,电气工程及其自动化（航空电气）,10,580,612,2019,本科一批,重庆,理科
1205,中国民航大学,电子信息工程（航空电子）,8,569,600,2019,本科一批,重庆,理科
1205,中国民航大学,通信工程,8,578,608,2019,本科一批,重庆,理科
1205,中国民航大学,信息安全,3,569,574,2019,本科一批,重庆,理科
1205,中国民航大学,工商管理类,17,563,603,2019,本科一批,重庆,理科
1205,中国民航大学,飞行器动力工程（航空发动机）,8,585,613,2019,本科一批,重庆,理科
1205,中国民航大学,交通管理（飞行运行管理）,10,577,598,2019,本科一批,重庆,理科
1205,中国民航大学,油气储运工程,1,577,577,2019,本科一批,重庆,理科
1205,中国民航大学,安全工程,3,565,572,2019,本科一批,重庆,理科
1205,中国民航大学,工业工程（航空维修工程与管理）,2,573,585,2019,本科一批,重庆,理科
1205,中国民航大学,交通工程,1,578,578,2019,本科一批,重庆,理科
1205,中国民航大学,交通运输（空中交通管制）,9,588,608,2019,本科一批,重庆,理科
1205,中国民航大学,应用气象学（航空气象）,3,567,588,2019,本科一批,重庆,理科
1205,中国民航大学,计算机科学与技术,7,578,586,2019,本科一批,重庆,理科
1208,天津中医药大学,中医学（5加3 一体化）,4,605,615,2019,本科一批,重庆,理科
1208,天津中医药大学,中医学类,14,586,602,2019,本科一批,重庆,理科
1208,天津中医药大学,中西医临床医学,2,593,596,2019,本科一批,重庆,理科
1208,天津中医药大学,中药学类,7,585,616,2019,本科一批,重庆,理科
1211,天津财经大学,经济学,1,597,597,2019,本科一批,重庆,理科
1211,天津财经大学,金融学（房地产金融）,1,612,612,2019,本科一批,重庆,理科
1211,天津财经大学,保险学,2,592,592,2019,本科一批,重庆,理科
1211,天津财经大学,法学（含经济法、国际经济法、民商法、金 融法）,2,589,592,2019,本科一批,重庆,理科
1211,天津财经大学,英语,1,599,599,2019,本科一批,重庆,理科
1211,天津财经大学,广告学,1,594,594,2019,本科一批,重庆,理科
1211,天津财经大学,应用统讦学,2,585,588,2019,本科一批,重庆,理科
1211,天津财经大学,信息工程,1,588,588,2019,本科一批,重庆,理科
1211,天津财经大学,计算机科学与技术,1,594,594,2019,本科一批,重庆,理科
1211,天津财经大学,网络工程,2,589,592,2019,本科一批,重庆,理科
1211,天津财经大学,管理科学,1,587,587,2019,本科一批,重庆,理科
1211,天津财经大学,工商管理,1,595,595,2019,本科一批,重庆,理科
1211,天津财经大学,会计学（财务会计）,1,608,608,2019,本科一批,重庆,理科
1211,天津财经大学,会计学（国际会计）,1,596,596,2019,本科一批,重庆,理科
1211,天津财经大学,会计学（注册会计师）,1,607,607,2019,本科一批,重庆,理科
1211,天津财经大学,会计学（会计与信息管理）,1,595,595,2019,本科一批,重庆,理科
1211,天津财经大学,体育经济与管理,2,557,578,2019,本科一批,重庆,理科
1211,天津财经大学,行政管理,1,595,595,2019,本科一批,重庆,理科
1211,天津财经大学,物流管理,1,594,594,2019,本科一批,重庆,理科
1211,天津财经大学,酒店管理,1,592,592,2019,本科一批,重庆,理科
1215,河北工业大学,应用物理学,3,593,595,2019,本科一批,重庆,理科
1215,河北工业大学,机械设计制造及其自动化,2,604,606,2019,本科一批,重庆,理科
1215,河北工业大学,机械电子工程,2,596,601,2019,本科一批,重庆,理科
1215,河北工业大学,电气工程及其自动化,2,605,607,2019,本科一批,重庆,理科
1215,河北工业大学,生物医学工程,2,593,594,2019,本科一批,重庆,理科
1215,河北工业大学,制药工程,2,593,594,2019,本科一批,重庆,理科
1215,河北工业大学,应用化学,2,592,593,2019,本科一批,重庆,理科
